2956,T6_HEAD_PLATE_SET3@4,Master'sGuardianHelmet
2957,T7_HEAD_PLATE_SET3,Grandmaster'sGuardianHelmet
2958,T7_HEAD_PLATE_SET3@1,Grandmaster'sGuardianHelmet
2959,T7_HEAD_PLATE_SET3@2,Grandmaster'sGuardianHelmet
2960,T7_HEAD_PLATE_SET3@3,Grandmaster'sGuardianHelmet
2961,T7_HEAD_PLATE_SET3@4,Grandmaster'sGuardianHelmet
2962,T8_HEAD_PLATE_SET3,Elder'sGuardianHelmet
2963,T8_HEAD_PLATE_SET3@1,Elder'sGuardianHelmet
2964,T8_HEAD_PLATE_SET3@2,Elder'sGuardianHelmet
2965,T8_HEAD_PLATE_SET3@3,Elder'sGuardianHelmet
2966,T8_HEAD_PLATE_SET3@4,Elder'sGuardianHelmet
2967,T4_ARMOR_PLATE_SET3,Adept'sGuardianArmor
2968,T4_ARMOR_PLATE_SET3@1,Adept'sGuardianArmor
2969,T4_ARMOR_PLATE_SET3@2,Adept'sGuardianArmor
2970,T4_ARMOR_PLATE_SET3@3,Adept'sGuardianArmor
2971,T4_ARMOR_PLATE_SET3@4,Adept'sGuardianArmor
2972,T5_ARMOR_PLATE_SET3,Expert'sGuardianArmor
2973,T5_ARMOR_PLATE_SET3@1,Expert'sGuardianArmor
2974,T5_ARMOR_PLATE_SET3@2,Expert'sGuardianArmor
2975,T5_ARMOR_PLATE_SET3@3,Expert'sGuardianArmor
2976,T5_ARMOR_PLATE_SET3@4,Expert'sGuardianArmor
2977,T6_ARMOR_PLATE_SET3,Master'sGuardianArmor
2978,T6_ARMOR_PLATE_SET3@1,Master'sGuardianArmor
2979,T6_ARMOR_PLATE_SET3@2,Master'sGuardianArmor
2980,T6_ARMOR_PLATE_SET3@3,Master'sGuardianArmor
2981,T6_ARMOR_PLATE_SET3@4,Master'sGuardianArmor
2982,T7_ARMOR_PLATE_SET3,Grandmaster'sGuardianArmor
2983,T7_ARMOR_PLATE_SET3@1,Grandmaster'sGuardianArmor
2984,T7_ARMOR_PLATE_SET3@2,Grandmaster'sGuardianArmor
2985,T7_ARMOR_PLATE_SET3@3,Grandmaster'sGuardianArmor
2986,T7_ARMOR_PLATE_SET3@4,Grandmaster'sGuardianArmor
2987,T8_ARMOR_PLATE_SET3,Elder'sGuardianArmor
2988,T8_ARMOR_PLATE_SET3@1,Elder'sGuardianArmor
2989,T8_ARMOR_PLATE_SET3@2,Elder'sGuardianArmor
2990,T8_ARMOR_PLATE_SET3@3,Elder'sGuardianArmor
2991,T8_ARMOR_PLATE_SET3@4,Elder'sGuardianArmor
2992,T4_SHOES_PLATE_SET3,Adept'sGuardianBoots
2993,T4_SHOES_PLATE_SET3@1,Adept'sGuardianBoots
2994,T4_SHOES_PLATE_SET3@2,Adept'sGuardianBoots
2995,T4_SHOES_PLATE_SET3@3,Adept'sGuardianBoots
2996,T4_SHOES_PLATE_SET3@4,Adept'sGuardianBoots
2997,T5_SHOES_PLATE_SET3,Expert'sGuardianBoots
2998,T5_SHOES_PLATE_SET3@1,Expert'sGuardianBoots
2999,T5_SHOES_PLATE_SET3@2,Expert'sGuardianBoots
3000,T5_SHOES_PLATE_SET3@3,Expert'sGuardianBoots
3001,T5_SHOES_PLATE_SET3@4,Expert'sGuardianBoots
3002,T6_SHOES_PLATE_SET3,Master'sGuardianBoots
3003,T6_SHOES_PLATE_SET3@1,Master'sGuardianBoots
3004,T6_SHOES_PLATE_SET3@2,Master'sGuardianBoots
3005,T6_SHOES_PLATE_SET3@3,Master'sGuardianBoots
3006,T6_SHOES_PLATE_SET3@4,Master'sGuardianBoots
3007,T7_SHOES_PLATE_SET3,Grandmaster'sGuardianBoots
3008,T7_SHOES_PLATE_SET3@1,Grandmaster'sGuardianBoots
3009,T7_SHOES_PLATE_SET3@2,Grandmaster'sGuardianBoots
3010,T7_SHOES_PLATE_SET3@3,Grandmaster'sGuardianBoots
3011,T7_SHOES_PLATE_SET3@4,Grandmaster'sGuardianBoots
3012,T8_SHOES_PLATE_SET3,Elder'sGuardianBoots
3013,T8_SHOES_PLATE_SET3@1,Elder'sGuardianBoots
3014,T8_SHOES_PLATE_SET3@2,Elder'sGuardianBoots
3015,T8_SHOES_PLATE_SET3@3,Elder'sGuardianBoots
3016,T8_SHOES_PLATE_SET3@4,Elder'sGuardianBoots
3017,T4_HEAD_PLATE_UNDEAD,Adept'sGraveguardHelmet
3018,T4_HEAD_PLATE_UNDEAD@1,Adept'sGraveguardHelmet
3019,T4_HEAD_PLATE_UNDEAD@2,Adept'sGraveguardHelmet
3020,T4_HEAD_PLATE_UNDEAD@3,Adept'sGraveguardHelmet
3021,T4_HEAD_PLATE_UNDEAD@4,Adept'sGraveguardHelmet
3022,T5_HEAD_PLATE_UNDEAD,Expert'sGraveguardHelmet
3023,T5_HEAD_PLATE_UNDEAD@1,Expert'sGraveguardHelmet
3024,T5_HEAD_PLATE_UNDEAD@2,Expert'sGraveguardHelmet
3025,T5_HEAD_PLATE_UNDEAD@3,Expert'sGraveguardHelmet
3026,T5_HEAD_PLATE_UNDEAD@4,Expert'sGraveguardHelmet
3027,T6_HEAD_PLATE_UNDEAD,Master'sGraveguardHelmet
3028,T6_HEAD_PLATE_UNDEAD@1,Master'sGraveguardHelmet
3029,T6_HEAD_PLATE_UNDEAD@2,Master'sGraveguardHelmet
3030,T6_HEAD_PLATE_UNDEAD@3,Master'sGraveguardHelmet
3031,T6_HEAD_PLATE_UNDEAD@4,Master'sGraveguardHelmet
3032,T7_HEAD_PLATE_UNDEAD,Grandmaster'sGraveguardHelmet
3033,T7_HEAD_PLATE_UNDEAD@1,Grandmaster'sGraveguardHelmet
3034,T7_HEAD_PLATE_UNDEAD@2,Grandmaster'sGraveguardHelmet
3035,T7_HEAD_PLATE_UNDEAD@3,Grandmaster'sGraveguardHelmet
3036,T7_HEAD_PLATE_UNDEAD@4,Grandmaster'sGraveguardHelmet
3037,T8_HEAD_PLATE_UNDEAD,Elder'sGraveguardHelmet
3038,T8_HEAD_PLATE_UNDEAD@1,Elder'sGraveguardHelmet
3039,T8_HEAD_PLATE_UNDEAD@2,Elder'sGraveguardHelmet
3040,T8_HEAD_PLATE_UNDEAD@3,Elder'sGraveguardHelmet
3041,T8_HEAD_PLATE_UNDEAD@4,Elder'sGraveguardHelmet
3042,T4_ARMOR_PLATE_UNDEAD,Adept'sGraveguardArmor
3043,T4_ARMOR_PLATE_UNDEAD@1,Adept'sGraveguardArmor
3044,T4_ARMOR_PLATE_UNDEAD@2,Adept'sGraveguardArmor
3045,T4_ARMOR_PLATE_UNDEAD@3,Adept'sGraveguardArmor
3046,T4_ARMOR_PLATE_UNDEAD@4,Adept'sGraveguardArmor
3047,T5_ARMOR_PLATE_UNDEAD,Expert'sGraveguardArmor
3048,T5_ARMOR_PLATE_UNDEAD@1,Expert'sGraveguardArmor
3049,T5_ARMOR_PLATE_UNDEAD@2,Expert'sGraveguardArmor
3050,T5_ARMOR_PLATE_UNDEAD@3,Expert'sGraveguardArmor
3051,T5_ARMOR_PLATE_UNDEAD@4,Expert'sGraveguardArmor
3052,T6_ARMOR_PLATE_UNDEAD,Master'sGraveguardArmor
3053,T6_ARMOR_PLATE_UNDEAD@1,Master'sGraveguardArmor
3054,T6_ARMOR_PLATE_UNDEAD@2,Master'sGraveguardArmor
3055,T6_ARMOR_PLATE_UNDEAD@3,Master'sGraveguardArmor
3056,T6_ARMOR_PLATE_UNDEAD@4,Master'sGraveguardArmor
3057,T7_ARMOR_PLATE_UNDEAD,Grandmaster'sGraveguardArmor
3058,T7_ARMOR_PLATE_UNDEAD@1,Grandmaster'sGraveguardArmor
3059,T7_ARMOR_PLATE_UNDEAD@2,Grandmaster'sGraveguardArmor
3060,T7_ARMOR_PLATE_UNDEAD@3,Grandmaster'sGraveguardArmor
3061,T7_ARMOR_PLATE_UNDEAD@4,Grandmaster'sGraveguardArmor
3062,T8_ARMOR_PLATE_UNDEAD,Elder'sGraveguardArmor
3063,T8_ARMOR_PLATE_UNDEAD@1,Elder'sGraveguardArmor
3064,T8_ARMOR_PLATE_UNDEAD@2,Elder'sGraveguardArmor
3065,T8_ARMOR_PLATE_UNDEAD@3,Elder'sGraveguardArmor
3066,T8_ARMOR_PLATE_UNDEAD@4,Elder'sGraveguardArmor
3067,T4_SHOES_PLATE_UNDEAD,Adept'sGraveguardBoots
3068,T4_SHOES_PLATE_UNDEAD@1,Adept'sGraveguardBoots
3069,T4_SHOES_PLATE_UNDEAD@2,Adept'sGraveguardBoots
3070,T4_SHOES_PLATE_UNDEAD@3,Adept'sGraveguardBoots
3071,T4_SHOES_PLATE_UNDEAD@4,Adept'sGraveguardBoots
3072,T5_SHOES_PLATE_UNDEAD,Expert'sGraveguardBoots
3073,T5_SHOES_PLATE_UNDEAD@1,Expert'sGraveguardBoots
3074,T5_SHOES_PLATE_UNDEAD@2,Expert'sGraveguardBoots
3075,T5_SHOES_PLATE_UNDEAD@3,Expert'sGraveguardBoots
3076,T5_SHOES_PLATE_UNDEAD@4,Expert'sGraveguardBoots
3077,T6_SHOES_PLATE_UNDEAD,Master'sGraveguardBoots
3078,T6_SHOES_PLATE_UNDEAD@1,Master'sGraveguardBoots
3079,T6_SHOES_PLATE_UNDEAD@2,Master'sGraveguardBoots
3080,T6_SHOES_PLATE_UNDEAD@3,Master'sGraveguardBoots
3081,T6_SHOES_PLATE_UNDEAD@4,Master'sGraveguardBoots
3082,T7_SHOES_PLATE_UNDEAD,Grandmaster'sGraveguardBoots
3083,T7_SHOES_PLATE_UNDEAD@1,Grandmaster'sGraveguardBoots
3084,T7_SHOES_PLATE_UNDEAD@2,Grandmaster'sGraveguardBoots
3085,T7_SHOES_PLATE_UNDEAD@3,Grandmaster'sGraveguardBoots
3086,T7_SHOES_PLATE_UNDEAD@4,Grandmaster'sGraveguardBoots
3087,T8_SHOES_PLATE_UNDEAD,Elder'sGraveguardBoots
3088,T8_SHOES_PLATE_UNDEAD@1,Elder'sGraveguardBoots
3089,T8_SHOES_PLATE_UNDEAD@2,Elder'sGraveguardBoots
3090,T8_SHOES_PLATE_UNDEAD@3,Elder'sGraveguardBoots
3091,T8_SHOES_PLATE_UNDEAD@4,Elder'sGraveguardBoots
3092,T4_HEAD_PLATE_HELL,Adept'sDemonHelmet
3093,T4_HEAD_PLATE_HELL@1,Adept'sDemonHelmet
3094,T4_HEAD_PLATE_HELL@2,Adept'sDemonHelmet
3095,T4_HEAD_PLATE_HELL@3,Adept'sDemonHelmet
3096,T4_HEAD_PLATE_HELL@4,Adept'sDemonHelmet
3097,T5_HEAD_PLATE_HELL,Expert'sDemonHelmet
3098,T5_HEAD_PLATE_HELL@1,Expert'sDemonHelmet
3099,T5_HEAD_PLATE_HELL@2,Expert'sDemonHelmet
3100,T5_HEAD_PLATE_HELL@3,Expert'sDemonHelmet
3101,T5_HEAD_PLATE_HELL@4,Expert'sDemonHelmet
3102,T6_HEAD_PLATE_HELL,Master'sDemonHelmet
3103,T6_HEAD_PLATE_HELL@1,Master'sDemonHelmet
3104,T6_HEAD_PLATE_HELL@2,Master'sDemonHelmet
3105,T6_HEAD_PLATE_HELL@3,Master'sDemonHelmet
3106,T6_HEAD_PLATE_HELL@4,Master'sDemonHelmet
3107,T7_HEAD_PLATE_HELL,Grandmaster'sDemonHelmet
3108,T7_HEAD_PLATE_HELL@1,Grandmaster'sDemonHelmet
3109,T7_HEAD_PLATE_HELL@2,Grandmaster'sDemonHelmet
3110,T7_HEAD_PLATE_HELL@3,Grandmaster'sDemonHelmet
3111,T7_HEAD_PLATE_HELL@4,Grandmaster'sDemonHelmet
3112,T8_HEAD_PLATE_HELL,Elder'sDemonHelmet
3113,T8_HEAD_PLATE_HELL@1,Elder'sDemonHelmet
3114,T8_HEAD_PLATE_HELL@2,Elder'sDemonHelmet
3115,T8_HEAD_PLATE_HELL@3,Elder'sDemonHelmet
3116,T8_HEAD_PLATE_HELL@4,Elder'sDemonHelmet
3117,T4_ARMOR_PLATE_HELL,Adept'sDemonArmor
3118,T4_ARMOR_PLATE_HELL@1,Adept'sDemonArmor
3119,T4_ARMOR_PLATE_HELL@2,Adept'sDemonArmor
3120,T4_ARMOR_PLATE_HELL@3,Adept'sDemonArmor
3121,T4_ARMOR_PLATE_HELL@4,Adept'sDemonArmor
3122,T5_ARMOR_PLATE_HELL,Expert'sDemonArmor
3123,T5_ARMOR_PLATE_HELL@1,Expert'sDemonArmor
3124,T5_ARMOR_PLATE_HELL@2,Expert'sDemonArmor
3125,T5_ARMOR_PLATE_HELL@3,Expert'sDemonArmor
3126,T5_ARMOR_PLATE_HELL@4,Expert'sDemonArmor
3127,T6_ARMOR_PLATE_HELL,Master'sDemonArmor
3128,T6_ARMOR_PLATE_HELL@1,Master'sDemonArmor
3129,T6_ARMOR_PLATE_HELL@2,Master'sDemonArmor
3130,T6_ARMOR_PLATE_HELL@3,Master'sDemonArmor
3131,T6_ARMOR_PLATE_HELL@4,Master'sDemonArmor
3132,T7_ARMOR_PLATE_HELL,Grandmaster'sDemonArmor
3133,T7_ARMOR_PLATE_HELL@1,Grandmaster'sDemonArmor
3134,T7_ARMOR_PLATE_HELL@2,Grandmaster'sDemonArmor
3135,T7_ARMOR_PLATE_HELL@3,Grandmaster'sDemonArmor
3136,T7_ARMOR_PLATE_HELL@4,Grandmaster'sDemonArmor
3137,T8_ARMOR_PLATE_HELL,Elder'sDemonArmor
3138,T8_ARMOR_PLATE_HELL@1,Elder'sDemonArmor
3139,T8_ARMOR_PLATE_HELL@2,Elder'sDemonArmor
3140,T8_ARMOR_PLATE_HELL@3,Elder'sDemonArmor
3141,T8_ARMOR_PLATE_HELL@4,Elder'sDemonArmor
3142,T4_SHOES_PLATE_HELL,Adept'sDemonBoots
3143,T4_SHOES_PLATE_HELL@1,Adept'sDemonBoots
3144,T4_SHOES_PLATE_HELL@2,Adept'sDemonBoots
3145,T4_SHOES_PLATE_HELL@3,Adept'sDemonBoots
3146,T4_SHOES_PLATE_HELL@4,Adept'sDemonBoots
3147,T5_SHOES_PLATE_HELL,Expert'sDemonBoots
3148,T5_SHOES_PLATE_HELL@1,Expert'sDemonBoots
3149,T5_SHOES_PLATE_HELL@2,Expert'sDemonBoots
3150,T5_SHOES_PLATE_HELL@3,Expert'sDemonBoots
3151,T5_SHOES_PLATE_HELL@4,Expert'sDemonBoots
3152,T6_SHOES_PLATE_HELL,Master'sDemonBoots
3153,T6_SHOES_PLATE_HELL@1,Master'sDemonBoots
3154,T6_SHOES_PLATE_HELL@2,Master'sDemonBoots
3155,T6_SHOES_PLATE_HELL@3,Master'sDemonBoots
3156,T6_SHOES_PLATE_HELL@4,Master'sDemonBoots
3157,T7_SHOES_PLATE_HELL,Grandmaster'sDemonBoots
3158,T7_SHOES_PLATE_HELL@1,Grandmaster'sDemonBoots
3159,T7_SHOES_PLATE_HELL@2,Grandmaster'sDemonBoots
3160,T7_SHOES_PLATE_HELL@3,Grandmaster'sDemonBoots
3161,T7_SHOES_PLATE_HELL@4,Grandmaster'sDemonBoots
3162,T8_SHOES_PLATE_HELL,Elder'sDemonBoots
3163,T8_SHOES_PLATE_HELL@1,Elder'sDemonBoots
3164,T8_SHOES_PLATE_HELL@2,Elder'sDemonBoots
3165,T8_SHOES_PLATE_HELL@3,Elder'sDemonBoots
3166,T8_SHOES_PLATE_HELL@4,Elder'sDemonBoots
3167,T4_HEAD_PLATE_KEEPER,Adept'sJudicatorHelmet
3168,T4_HEAD_PLATE_KEEPER@1,Adept'sJudicatorHelmet
3169,T4_HEAD_PLATE_KEEPER@2,Adept'sJudicatorHelmet
3170,T4_HEAD_PLATE_KEEPER@3,Adept'sJudicatorHelmet
3171,T4_HEAD_PLATE_KEEPER@4,Adept'sJudicatorHelmet
3172,T5_HEAD_PLATE_KEEPER,Expert'sJudicatorHelmet
3173,T5_HEAD_PLATE_KEEPER@1,Expert'sJudicatorHelmet
3174,T5_HEAD_PLATE_KEEPER@2,Expert'sJudicatorHelmet
3175,T5_HEAD_PLATE_KEEPER@3,Expert'sJudicatorHelmet
3176,T5_HEAD_PLATE_KEEPER@4,Expert'sJudicatorHelmet
3177,T6_HEAD_PLATE_KEEPER,Master'sJudicatorHelmet
3178,T6_HEAD_PLATE_KEEPER@1,Master'sJudicatorHelmet
3179,T6_HEAD_PLATE_KEEPER@2,Master'sJudicatorHelmet
3180,T6_HEAD_PLATE_KEEPER@3,Master'sJudicatorHelmet
3181,T6_HEAD_PLATE_KEEPER@4,Master'sJudicatorHelmet
3182,T7_HEAD_PLATE_KEEPER,Grandmaster'sJudicatorHelmet
3183,T7_HEAD_PLATE_KEEPER@1,Grandmaster'sJudicatorHelmet
3184,T7_HEAD_PLATE_KEEPER@2,Grandmaster'sJudicatorHelmet
3185,T7_HEAD_PLATE_KEEPER@3,Grandmaster'sJudicatorHelmet
3186,T7_HEAD_PLATE_KEEPER@4,Grandmaster'sJudicatorHelmet
3187,T8_HEAD_PLATE_KEEPER,Elder'sJudicatorHelmet
3188,T8_HEAD_PLATE_KEEPER@1,Elder'sJudicatorHelmet
3189,T8_HEAD_PLATE_KEEPER@2,Elder'sJudicatorHelmet
3190,T8_HEAD_PLATE_KEEPER@3,Elder'sJudicatorHelmet
3191,T8_HEAD_PLATE_KEEPER@4,Elder'sJudicatorHelmet
3192,T4_ARMOR_PLATE_KEEPER,Adept'sJudicatorArmor
3193,T4_ARMOR_PLATE_KEEPER@1,Adept'sJudicatorArmor
3194,T4_ARMOR_PLATE_KEEPER@2,Adept'sJudicatorArmor
3195,T4_ARMOR_PLATE_KEEPER@3,Adept'sJudicatorArmor
3196,T4_ARMOR_PLATE_KEEPER@4,Adept'sJudicatorArmor
3197,T5_ARMOR_PLATE_KEEPER,Expert'sJudicatorArmor
3198,T5_ARMOR_PLATE_KEEPER@1,Expert'sJudicatorArmor
3199,T5_ARMOR_PLATE_KEEPER@2,Expert'sJudicatorArmor
3200,T5_ARMOR_PLATE_KEEPER@3,Expert'sJudicatorArmor
3201,T5_ARMOR_PLATE_KEEPER@4,Expert'sJudicatorArmor
3202,T6_ARMOR_PLATE_KEEPER,Master'sJudicatorArmor
3203,T6_ARMOR_PLATE_KEEPER@1,Master'sJudicatorArmor
3204,T6_ARMOR_PLATE_KEEPER@2,Master'sJudicatorArmor
3205,T6_ARMOR_PLATE_KEEPER@3,Master'sJudicatorArmor
3206,T6_ARMOR_PLATE_KEEPER@4,Master'sJudicatorArmor
3207,T7_ARMOR_PLATE_KEEPER,Grandmaster'sJudicatorArmor
3208,T7_ARMOR_PLATE_KEEPER@1,Grandmaster'sJudicatorArmor
3209,T7_ARMOR_PLATE_KEEPER@2,Grandmaster'sJudicatorArmor
3210,T7_ARMOR_PLATE_KEEPER@3,Grandmaster'sJudicatorArmor
3211,T7_ARMOR_PLATE_KEEPER@4,Grandmaster'sJudicatorArmor
3212,T8_ARMOR_PLATE_KEEPER,Elder'sJudicatorArmor
3213,T8_ARMOR_PLATE_KEEPER@1,Elder'sJudicatorArmor
3214,T8_ARMOR_PLATE_KEEPER@2,Elder'sJudicatorArmor
3215,T8_ARMOR_PLATE_KEEPER@3,Elder'sJudicatorArmor
3216,T8_ARMOR_PLATE_KEEPER@4,Elder'sJudicatorArmor
3217,T4_SHOES_PLATE_KEEPER,Adept'sJudicatorBoots
3218,T4_SHOES_PLATE_KEEPER@1,Adept'sJudicatorBoots
3219,T4_SHOES_PLATE_KEEPER@2,Adept'sJudicatorBoots
3220,T4_SHOES_PLATE_KEEPER@3,Adept'sJudicatorBoots
3221,T4_SHOES_PLATE_KEEPER@4,Adept'sJudicatorBoots
3222,T5_SHOES_PLATE_KEEPER,Expert'sJudicatorBoots
3223,T5_SHOES_PLATE_KEEPER@1,Expert'sJudicatorBoots
3224,T5_SHOES_PLATE_KEEPER@2,Expert'sJudicatorBoots
3225,T5_SHOES_PLATE_KEEPER@3,Expert'sJudicatorBoots
3226,T5_SHOES_PLATE_KEEPER@4,Expert'sJudicatorBoots
3227,T6_SHOES_PLATE_KEEPER,Master'sJudicatorBoots
3228,T6_SHOES_PLATE_KEEPER@1,Master'sJudicatorBoots
3229,T6_SHOES_PLATE_KEEPER@2,Master'sJudicatorBoots
3230,T6_SHOES_PLATE_KEEPER@3,Master'sJudicatorBoots
3231,T6_SHOES_PLATE_KEEPER@4,Master'sJudicatorBoots
3232,T7_SHOES_PLATE_KEEPER,Grandmaster'sJudicatorBoots
3233,T7_SHOES_PLATE_KEEPER@1,Grandmaster'sJudicatorBoots
3234,T7_SHOES_PLATE_KEEPER@2,Grandmaster'sJudicatorBoots
3235,T7_SHOES_PLATE_KEEPER@3,Grandmaster'sJudicatorBoots
3236,T7_SHOES_PLATE_KEEPER@4,Grandmaster'sJudicatorBoots
3237,T8_SHOES_PLATE_KEEPER,Elder'sJudicatorBoots
3238,T8_SHOES_PLATE_KEEPER@1,Elder'sJudicatorBoots
3239,T8_SHOES_PLATE_KEEPER@2,Elder'sJudicatorBoots
3240,T8_SHOES_PLATE_KEEPER@3,Elder'sJudicatorBoots
3241,T8_SHOES_PLATE_KEEPER@4,Elder'sJudicatorBoots
3242,T4_HEAD_PLATE_FEY,Adept'sDuskweaverHelmet
3243,T4_HEAD_PLATE_FEY@1,Adept'sDuskweaverHelmet
3244,T4_HEAD_PLATE_FEY@2,Adept'sDuskweaverHelmet
3245,T4_HEAD_PLATE_FEY@3,Adept'sDuskweaverHelmet
3246,T4_HEAD_PLATE_FEY@4,Adept'sDuskweaverHelmet
3247,T5_HEAD_PLATE_FEY,Expert'sDuskweaverHelmet
3248,T5_HEAD_PLATE_FEY@1,Expert'sDuskweaverHelmet
3249,T5_HEAD_PLATE_FEY@2,Expert'sDuskweaverHelmet
3250,T5_HEAD_PLATE_FEY@3,Expert'sDuskweaverHelmet
3251,T5_HEAD_PLATE_FEY@4,Expert'sDuskweaverHelmet
3252,T6_HEAD_PLATE_FEY,Master'sDuskweaverHelmet
3253,T6_HEAD_PLATE_FEY@1,Master'sDuskweaverHelmet
3254,T6_HEAD_PLATE_FEY@2,Master'sDuskweaverHelmet
3255,T6_HEAD_PLATE_FEY@3,Master'sDuskweaverHelmet
3256,T6_HEAD_PLATE_FEY@4,Master'sDuskweaverHelmet
3257,T7_HEAD_PLATE_FEY,Grandmaster'sDuskweaverHelmet
3258,T7_HEAD_PLATE_FEY@1,Grandmaster'sDuskweaverHelmet
3259,T7_HEAD_PLATE_FEY@2,Grandmaster'sDuskweaverHelmet
3260,T7_HEAD_PLATE_FEY@3,Grandmaster'sDuskweaverHelmet
3261,T7_HEAD_PLATE_FEY@4,Grandmaster'sDuskweaverHelmet
3262,T8_HEAD_PLATE_FEY,Elder'sDuskweaverHelmet
3263,T8_HEAD_PLATE_FEY@1,Elder'sDuskweaverHelmet
3264,T8_HEAD_PLATE_FEY@2,Elder'sDuskweaverHelmet
3265,T8_HEAD_PLATE_FEY@3,Elder'sDuskweaverHelmet
3266,T8_HEAD_PLATE_FEY@4,Elder'sDuskweaverHelmet
3267,T4_ARMOR_PLATE_FEY,Adept'sDuskweaverArmor
3268,T4_ARMOR_PLATE_FEY@1,Adept'sDuskweaverArmor
3269,T4_ARMOR_PLATE_FEY@2,Adept'sDuskweaverArmor
3270,T4_ARMOR_PLATE_FEY@3,Adept'sDuskweaverArmor
3271,T4_ARMOR_PLATE_FEY@4,Adept'sDuskweaverArmor
3272,T5_ARMOR_PLATE_FEY,Expert'sDuskweaverArmor
3273,T5_ARMOR_PLATE_FEY@1,Expert'sDuskweaverArmor
3274,T5_ARMOR_PLATE_FEY@2,Expert'sDuskweaverArmor
3275,T5_ARMOR_PLATE_FEY@3,Expert'sDuskweaverArmor
3276,T5_ARMOR_PLATE_FEY@4,Expert'sDuskweaverArmor
3277,T6_ARMOR_PLATE_FEY,Master'sDuskweaverArmor
3278,T6_ARMOR_PLATE_FEY@1,Master'sDuskweaverArmor
3279,T6_ARMOR_PLATE_FEY@2,Master'sDuskweaverArmor
3280,T6_ARMOR_PLATE_FEY@3,Master'sDuskweaverArmor
3281,T6_ARMOR_PLATE_FEY@4,Master'sDuskweaverArmor
3282,T7_ARMOR_PLATE_FEY,Grandmaster'sDuskweaverArmor
3283,T7_ARMOR_PLATE_FEY@1,Grandmaster'sDuskweaverArmor
3284,T7_ARMOR_PLATE_FEY@2,Grandmaster'sDuskweaverArmor
3285,T7_ARMOR_PLATE_FEY@3,Grandmaster'sDuskweaverArmor
3286,T7_ARMOR_PLATE_FEY@4,Grandmaster'sDuskweaverArmor
3287,T8_ARMOR_PLATE_FEY,Elder'sDuskweaverArmor
3288,T8_ARMOR_PLATE_FEY@1,Elder'sDuskweaverArmor
3289,T8_ARMOR_PLATE_FEY@2,Elder'sDuskweaverArmor
3290,T8_ARMOR_PLATE_FEY@3,Elder'sDuskweaverArmor
3291,T8_ARMOR_PLATE_FEY@4,Elder'sDuskweaverArmor
3292,T4_SHOES_PLATE_FEY,Adept'sDuskweaverBoots
3293,T4_SHOES_PLATE_FEY@1,Adept'sDuskweaverBoots
3294,T4_SHOES_PLATE_FEY@2,Adept'sDuskweaverBoots
3295,T4_SHOES_PLATE_FEY@3,Adept'sDuskweaverBoots
3296,T4_SHOES_PLATE_FEY@4,Adept'sDuskweaverBoots
3297,T5_SHOES_PLATE_FEY,Expert'sDuskweaverBoots
3298,T5_SHOES_PLATE_FEY@1,Expert'sDuskweaverBoots
3299,T5_SHOES_PLATE_FEY@2,Expert'sDuskweaverBoots
3300,T5_SHOES_PLATE_FEY@3,Expert'sDuskweaverBoots
3301,T5_SHOES_PLATE_FEY@4,Expert'sDuskweaverBoots
3302,T6_SHOES_PLATE_FEY,Master'sDuskweaverBoots
3303,T6_SHOES_PLATE_FEY@1,Master'sDuskweaverBoots
3304,T6_SHOES_PLATE_FEY@2,Master'sDuskweaverBoots
3305,T6_SHOES_PLATE_FEY@3,Master'sDuskweaverBoots
3306,T6_SHOES_PLATE_FEY@4,Master'sDuskweaverBoots
3307,T7_SHOES_PLATE_FEY,Grandmaster'sDuskweaverBoots
3308,T7_SHOES_PLATE_FEY@1,Grandmaster'sDuskweaverBoots
3309,T7_SHOES_PLATE_FEY@2,Grandmaster'sDuskweaverBoots
3310,T7_SHOES_PLATE_FEY@3,Grandmaster'sDuskweaverBoots
3311,T7_SHOES_PLATE_FEY@4,Grandmaster'sDuskweaverBoots
3312,T8_SHOES_PLATE_FEY,Elder'sDuskweaverBoots
3313,T8_SHOES_PLATE_FEY@1,Elder'sDuskweaverBoots
3314,T8_SHOES_PLATE_FEY@2,Elder'sDuskweaverBoots
3315,T8_SHOES_PLATE_FEY@3,Elder'sDuskweaverBoots
3316,T8_SHOES_PLATE_FEY@4,Elder'sDuskweaverBoots
3317,T4_HEAD_PLATE_AVALON,Adept'sHelmetofValor
3318,T4_HEAD_PLATE_AVALON@1,Adept'sHelmetofValor
3319,T4_HEAD_PLATE_AVALON@2,Adept'sHelmetofValor
3320,T4_HEAD_PLATE_AVALON@3,Adept'sHelmetofValor
3321,T4_HEAD_PLATE_AVALON@4,Adept'sHelmetofValor
3322,T5_HEAD_PLATE_AVALON,Expert'sHelmetofValor
3323,T5_HEAD_PLATE_AVALON@1,Expert'sHelmetofValor
3324,T5_HEAD_PLATE_AVALON@2,Expert'sHelmetofValor
3325,T5_HEAD_PLATE_AVALON@3,Expert'sHelmetofValor
3326,T5_HEAD_PLATE_AVALON@4,Expert'sHelmetofValor
3327,T6_HEAD_PLATE_AVALON,Master'sHelmetofValor
3328,T6_HEAD_PLATE_AVALON@1,Master'sHelmetofValor
3329,T6_HEAD_PLATE_AVALON@2,Master'sHelmetofValor
3330,T6_HEAD_PLATE_AVALON@3,Master'sHelmetofValor
